Level,Date and Time,Source,Event ID,Task Category
Information,04/01/2025 11:20:07,Microsoft-Windows-Sysmon,10,Process accessed (rule: ProcessAccess),"Process accessed:
RuleName: technique_id=T1055.001,technique_name=Dynamic-link Library Injection
UtcTime: 2025-01-04 11:20:07.469
SourceProcessGUID: {cc4d60af-138c-6779-1147-000000000900}
SourceProcessId: 9076
SourceThreadId: 9696
SourceImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetProcessGUID: {cc4d60af-1967-6779-c047-000000000900}
TargetProcessId: 1276
TargetImage: C:\Windows\system32\whoami.exe
GrantedAccess: 0x1FFFFF
CallTrace: C:\Windows\SYSTEM32\ntdll.dll+9ee04|C:\Windows\System32\KERNELBASE.dll+53715|C:\Windows\System32\KERNELBASE.dll+50756|C:\Windows\System32\KERNEL32.DLL+1cef4|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\acc30bc70b54b35ac1a841482f4edefb\System.ni.dll+3512f6|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\acc30bc70b54b35ac1a841482f4edefb\System.ni.dll+2b3c49|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\acc30bc70b54b35ac1a841482f4edefb\System.ni.dll+2b35b9|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+12a91e9|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+11bf73a|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+126addd|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+126aa9b|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+13409cf|UNKNOWN(00007FFB79025251)
SourceUser: DESKTOP-Q6SIUBL\xxx
TargetUser: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:20:07,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: technique_id=T1033,technique_name=System Owner/User Discovery
UtcTime: 2025-01-04 11:20:07.478
ProcessGuid: {cc4d60af-1967-6779-c047-000000000900}
ProcessId: 1276
Image: C:\Windows\System32\whoami.exe
FileVersion: 10.0.19041.1 (WinBuild.160101.0800)
Description: whoami - displays logged on user information
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: whoami.exe
CommandLine: ""C:\Windows\system32\whoami.exe""
CurrentDirectory: C:\Windows\system32\
User: DESKTOP-Q6SIUBL\xxx
LogonGuid: {cc4d60af-e97e-6759-6232-900000000000}
LogonId: 0x903262
TerminalSessionId: 2
IntegrityLevel: High
Hashes: SHA1=1915FBFDB73FDD200C47880247ACDDE5442431A9,MD5=A4A6924F3EAF97981323703D38FD99C4,SHA256=1D4902A04D99E8CCBFE7085E63155955FEE397449D386453F6C452AE407B8743,IMPHASH=7FF0758B766F747CE57DFAC70743FB88
ParentProcessGuid: {cc4d60af-138c-6779-1147-000000000900}
ParentProcessId: 9076
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 
ParentUser: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:20:07,Microsoft-Windows-Sysmon,10,Process accessed (rule: ProcessAccess),"Process accessed:
RuleName: technique_id=T1055.001,technique_name=Dynamic-link Library Injection
UtcTime: 2025-01-04 11:20:07.392
SourceProcessGUID: {cc4d60af-138c-6779-1147-000000000900}
SourceProcessId: 9076
SourceThreadId: 9696
SourceImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetProcessGUID: {cc4d60af-1967-6779-bf47-000000000900}
TargetProcessId: 1336
TargetImage: C:\Windows\system32\HOSTNAME.EXE
GrantedAccess: 0x1FFFFF
CallTrace: C:\Windows\SYSTEM32\ntdll.dll+9ee04|C:\Windows\System32\KERNELBASE.dll+53715|C:\Windows\System32\KERNELBASE.dll+50756|C:\Windows\System32\KERNEL32.DLL+1cef4|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\acc30bc70b54b35ac1a841482f4edefb\System.ni.dll+3512f6|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\acc30bc70b54b35ac1a841482f4edefb\System.ni.dll+2b3c49|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\acc30bc70b54b35ac1a841482f4edefb\System.ni.dll+2b35b9|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+12a91e9|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+11bf73a|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+126addd|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+126aa9b|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+13409cf|UNKNOWN(00007FFB79025251)
SourceUser: DESKTOP-Q6SIUBL\xxx
TargetUser: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:19:34,Microsoft-Windows-Sysmon,22,Dns query (rule: DnsQuery),"Dns query:
RuleName: -
UtcTime: 2025-01-04 11:18:47.968
ProcessGuid: {cc4d60af-cee3-6759-3f00-000000000900}
ProcessId: 3020
QueryName: ctldl.windowsupdate.com
QueryStatus: 0
QueryResults: type:  5 ctldl.windowsupdate.com.delivery.microsoft.com;type:  5 wu-b-net.trafficmanager.net;type:  5 edge.ds-c7110-microsoft.global.dns.qwilted-cds.cqloud.com;type:  5 default.qdr.p1.ds-c7110-microsoft.global.dns.qwilted-cds.cqloud.com;::ffff:91.81.129.182;::ffff:91.81.130.134;::ffff:91.81.130.133;::ffff:91.81.129.181;::ffff:91.80.49.21;
Image: C:\Windows\System32\svchost.exe
User: NT AUTHORITY\NETWORK SERVICE"
Information,04/01/2025 11:18:34,Microsoft-Windows-Sysmon,22,Dns query (rule: DnsQuery),"Dns query:
RuleName: -
UtcTime: 2025-01-04 11:17:47.889
ProcessGuid: {cc4d60af-cee3-6759-3f00-000000000900}
ProcessId: 3020
QueryName: ctldl.windowsupdate.com
QueryStatus: 0
QueryResults: type:  5 ctldl.windowsupdate.com.delivery.microsoft.com;type:  5 wu-b-net.trafficmanager.net;type:  5 edge.ds-c7110-microsoft.global.dns.qwilted-cds.cqloud.com;type:  5 default.qdr.p1.ds-c7110-microsoft.global.dns.qwilted-cds.cqloud.com;::ffff:91.80.49.86;::ffff:91.81.129.181;::ffff:91.80.49.22;::ffff:91.81.129.182;::ffff:91.80.49.85;
Image: C:\Windows\System32\svchost.exe
User: NT AUTHORITY\NETWORK SERVICE"
Information,04/01/2025 11:17:41,Microsoft-Windows-Sysmon,7,Image loaded (rule: ImageLoad),"Image loaded:
RuleName: technique_id=T1047,technique_name=Windows Management Instrumentation
UtcTime: 2025-01-04 11:17:40.954
ProcessGuid: {cc4d60af-18d4-6779-be47-000000000900}
ProcessId: 9608
Image: C:\Windows\System32\wbem\WmiPrvSE.exe
ImageLoaded: C:\Windows\System32\wbem\wmiutils.dll
FileVersion: 10.0.19041.4474 (WinBuild.160101.0800)
Description: WMI
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: wmiutils.dll
Hashes: SHA1=B0A2BB829A84EBD3AE771C7827DFB18A769CFA4F,MD5=772DC322542BA8EB2FDF4242C54DDECA,SHA256=460C31B0EAB2954B5FB3B2E30BA47C1A0BC5EA972108FF4B42D3BB5A5A42E3F5,IMPHASH=0D31E6D27B954AD879CB4DF742982F1A
Signed: true
Signature: Microsoft Windows
SignatureStatus: Valid
User: NT AUTHORITY\NETWORK SERVICE"
Information,04/01/2025 11:17:40,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: technique_id=T1047,technique_name=Windows Management Instrumentation
UtcTime: 2025-01-04 11:17:40.837
ProcessGuid: {cc4d60af-18d4-6779-be47-000000000900}
ProcessId: 9608
Image: C:\Windows\System32\wbem\WmiPrvSE.exe
FileVersion: 10.0.19041.3636 (WinBuild.160101.0800)
Description: WMI Provider Host
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: Wmiprvse.exe
CommandLine: C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\NETWORK SERVICE
LogonGuid: {cc4d60af-cedf-6759-e403-000000000000}
LogonId: 0x3E4
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA1=7F530281C5BA86B81AE4230DAB1617CB55260D9E,MD5=8BB61C2B1E34FF3C778CF150BDF08238,SHA256=8BBDEAD7357AF7BF0EFE397F9FD7E0EC578755EB8BDBAA65AE4F28EF00087AD5,IMPHASH=B71CB3AC5C352BEC857C940CBC95F0F3
ParentProcessGuid: {cc4d60af-cede-6759-0d00-000000000900}
ParentProcessId: 908
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,04/01/2025 11:17:38,Microsoft-Windows-Sysmon,22,Dns query (rule: DnsQuery),"Dns query:
RuleName: -
UtcTime: 2025-01-04 11:16:51.926
ProcessGuid: {cc4d60af-18ca-6779-bc47-000000000900}
ProcessId: 2736
QueryName: raw.githubusercontent.com
QueryStatus: 0
QueryResults: ::ffff:185.199.108.133;::ffff:185.199.111.133;::ffff:185.199.109.133;::ffff:185.199.110.133;198.51.45.65;198.51.44.1;205.251.199.75;205.251.192.181;198.51.44.65;205.251.194.84;198.51.45.1;205.251.197.131;
Image: <unknown process>
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:17:38,Microsoft-Windows-Sysmon,22,Dns query (rule: DnsQuery),"Dns query:
RuleName: -
UtcTime: 2025-01-04 11:16:51.596
ProcessGuid: {cc4d60af-18ca-6779-bc47-000000000900}
ProcessId: 2736
QueryName: github.com
QueryStatus: 0
QueryResults: ::ffff:140.82.121.4;198.51.45.72;205.251.198.171;198.51.45.8;205.251.197.3;205.251.194.8;198.51.44.72;205.251.193.165;198.51.44.8;
Image: <unknown process>
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:17:37,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),"Registry value set:
RuleName: -
EventType: SetValue
UtcTime: 2025-01-04 11:17:37.329
ProcessGuid: {cc4d60af-18ca-6779-bc47-000000000900}
ProcessId: 2736
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetObject: HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-2271799426-3438397038-4151184888-1001\\Device\HarddiskVolume2\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
Details: Binary Data
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:17:37,Microsoft-Windows-Sysmon,11,File created (rule: FileCreate),"File created:
RuleName: -
UtcTime: 2025-01-04 11:17:37.313
ProcessGuid: {cc4d60af-18ca-6779-bc47-000000000900}
ProcessId: 2736
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetFilename: C:\Users\xxx\AppData\Local\Microsoft\Windows\PowerShell\StartupProfileData-NonInteractive
CreationUtcTime: 2025-01-04 11:17:37.313
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:17:36,Microsoft-Windows-Sysmon,11,File created (rule: FileCreate),"File created:
RuleName: -
UtcTime: 2025-01-04 11:17:36.985
ProcessGuid: {cc4d60af-18ca-6779-bc47-000000000900}
ProcessId: 2736
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetFilename: C:\Users\xxx\AppData\Local\Temp\PhishingAttachment.xlsm
CreationUtcTime: 2025-01-04 11:17:36.985
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:17:36,Microsoft-Windows-Sysmon,3,Network connection detected (rule: NetworkConnect),"Network connection detected:
RuleName: technique_id=T1036,technique_name=Masquerading
UtcTime: 2025-01-04 11:16:50.112
ProcessGuid: {cc4d60af-cee3-6759-4f00-000000000900}
ProcessId: 3400
Image: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24090.11-0\MsMpEng.exe
User: NT AUTHORITY\SYSTEM
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 192.168.153.4
SourceHostname: -
SourcePort: 54292
SourcePortName: -
DestinationIsIpv6: false
DestinationIp: 51.105.216.71
DestinationHostname: -
DestinationPort: 443
DestinationPortName: -"
Information,04/01/2025 11:17:34,Microsoft-Windows-Sysmon,7,Image loaded (rule: ImageLoad),"Image loaded:
RuleName: technique_id=T1574.002,technique_name=DLL Side-Loading
UtcTime: 2025-01-04 11:17:34.157
ProcessGuid: {cc4d60af-18ca-6779-bc47-000000000900}
ProcessId: 2736
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ImageLoaded: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24090.11-0\MpClient.dll
FileVersion: 4.18.24090.11 (26d75470953920f90fd0438874501e9d9a31e621)
Description: Client Interface
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: mpclient.dll
Hashes: SHA1=B87C8A2B39166043E28DE0A64FC53E060FEE7CAE,MD5=F829FD84B8E3F3549103C1C5774A60E1,SHA256=FA1125BD8CDBB13C6CED323A737672DDC5C2B396210035D6E524E86A77272C07,IMPHASH=B9197178CCCE2C42C926E2A72C2A6BED
Signed: true
Signature: Microsoft Windows
SignatureStatus: Valid
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:17:34,Microsoft-Windows-Sysmon,3,Network connection detected (rule: NetworkConnect),"Network connection detected:
RuleName: technique_id=T1036,technique_name=Masquerading
UtcTime: 2025-01-04 11:16:47.714
ProcessGuid: {cc4d60af-cee3-6759-4f00-000000000900}
ProcessId: 3400
Image: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24090.11-0\MsMpEng.exe
User: NT AUTHORITY\SYSTEM
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 192.168.153.4
SourceHostname: -
SourcePort: 54291
SourcePortName: -
DestinationIsIpv6: false
DestinationIp: 51.105.216.71
DestinationHostname: -
DestinationPort: 443
DestinationPortName: -"
Information,04/01/2025 11:17:34,Microsoft-Windows-Sysmon,7,Image loaded (rule: ImageLoad),"Image loaded:
RuleName: technique_id=T1055,technique_name=Process Injection
UtcTime: 2025-01-04 11:17:34.016
ProcessGuid: {cc4d60af-18ca-6779-bc47-000000000900}
ProcessId: 2736
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ImageLoaded: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\clrjit.dll
FileVersion: 4.8.9282.0 built by: NET481REL1LAST_C
Description: Microsoft .NET Runtime Just-In-Time Compiler
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: clrjit.dll
Hashes: SHA1=7A25AF21D2DDD330535A34A4210DB1CD2BA0AA94,MD5=3E39EF1226D09D39B1361F44FDDE2F3A,SHA256=300CD0FAAAB4664D43C72C3AEB0AA7332BB93B4268088407C1AE4D025D44EA7B,IMPHASH=F2AFE1578B0645F42EFCA5A3FB0CE765
Signed: true
Signature: Microsoft Corporation
SignatureStatus: Valid
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:17:33,Microsoft-Windows-Sysmon,7,Image loaded (rule: ImageLoad),"Image loaded:
RuleName: technique_id=T1574.002,technique_name=DLL Side-Loading
UtcTime: 2025-01-04 11:17:32.907
ProcessGuid: {cc4d60af-18ca-6779-bc47-000000000900}
ProcessId: 2736
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ImageLoaded: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24090.11-0\MpOAV.dll
FileVersion: 4.18.24090.11 (26d75470953920f90fd0438874501e9d9a31e621)
Description: IOfficeAntiVirus Module
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: MpOAV.dll
Hashes: SHA1=F2D73FFE3A240FF5F0B30FFE05EB72E52A28B912,MD5=53F017C0946F9B96A1C1A2E63BCB8CEC,SHA256=45D3B9A1B0D0FB10CEBFC970F4FDC822516AF88BBE0D310E00441432F191B0CB,IMPHASH=28D3DE166C9E9C46DC0EA2089E2AC74E
Signed: true
Signature: Microsoft Windows
SignatureStatus: Valid
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:17:33,Microsoft-Windows-Sysmon,7,Image loaded (rule: ImageLoad),"Image loaded:
RuleName: technique_id=T1059.001,technique_name=PowerShell
UtcTime: 2025-01-04 11:17:32.845
ProcessGuid: {cc4d60af-18ca-6779-bc47-000000000900}
ProcessId: 2736
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ImageLoaded: C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll
FileVersion: 10.0.19041.5247
Description: System.Management.Automation
Product: Microsoft (R) Windows (R) Operating System
Company: Microsoft Corporation
OriginalFileName: System.Management.Automation.dll
Hashes: SHA1=BDD39605C8B9ABF01C8EE47646D273519F9EFB1C,MD5=6586920C331586ADD3B41A009D65140B,SHA256=CEF16F037188E9EAE4970DA559BF2BCA71FF2448EE547ADA958F4F88EFE5E6FC,IMPHASH=00000000000000000000000000000000
Signed: false
Signature: -
SignatureStatus: Unavailable
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:17:33,Microsoft-Windows-Sysmon,17,Pipe Created (rule: PipeEvent),"Pipe Created:
RuleName: -
EventType: CreatePipe
UtcTime: 2025-01-04 11:17:33.298
ProcessGuid: {cc4d60af-18ca-6779-bc47-000000000900}
ProcessId: 2736
PipeName: \PSHost.133804630502614891.2736.DefaultAppDomain.powershell
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:17:33,Microsoft-Windows-Sysmon,26,File Delete logged (rule: FileDeleteDetected),"File Delete logged:
RuleName: -
UtcTime: 2025-01-04 11:17:33.188
ProcessGuid: {cc4d60af-18ca-6779-bc47-000000000900}
ProcessId: 2736
User: DESKTOP-Q6SIUBL\xxx
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetFilename: C:\Users\xxx\AppData\Local\Temp\__PSScriptPolicyTest_pm5mmd3g.dit.ps1
Hashes: SHA1=6AB83620379FC69F80C0242105DDFFD7D98D5D9D,MD5=D17FE0A3F47BE24A6453E9EF58C94641,SHA256=96AD1146EB96877EAB5942AE0736B82D8B5E2039A80D3D6932665C1A4C87DCF7,IMPHASH=00000000000000000000000000000000
IsExecutable: false"
Information,04/01/2025 11:17:32,Microsoft-Windows-Sysmon,11,File created (rule: FileCreate),"File created:
RuleName: technique_id=T1059.001,technique_name=PowerShell
UtcTime: 2025-01-04 11:17:32.938
ProcessGuid: {cc4d60af-18ca-6779-bc47-000000000900}
ProcessId: 2736
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetFilename: C:\Users\xxx\AppData\Local\Temp\__PSScriptPolicyTest_pm5mmd3g.dit.ps1
CreationUtcTime: 2025-01-04 11:17:32.938
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:17:31,Microsoft-Windows-Sysmon,7,Image loaded (rule: ImageLoad),"Image loaded:
RuleName: technique_id=T1055,technique_name=Process Injection
UtcTime: 2025-01-04 11:17:31.641
ProcessGuid: {cc4d60af-18ca-6779-bc47-000000000900}
ProcessId: 2736
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ImageLoaded: C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\9a860ac99a94a0422dc04d0dd9b0e341\mscorlib.ni.dll
FileVersion: 4.8.9282.0 built by: NET481REL1LAST_C
Description: Microsoft Common Language Runtime Class Library
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: mscorlib.dll
Hashes: SHA1=934A60242F1FC4864D74B276427E6DFC69F77F3E,MD5=762EB0F86A72D5DD9130DDC4849F03EF,SHA256=F2ED2622AB213A3A3D9702A8CCC0BE087B7D9308DD953F9C10D435599DC1800B,IMPHASH=00000000000000000000000000000000
Signed: true
Signature: Microsoft Corporation
SignatureStatus: Valid
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:17:31,Microsoft-Windows-Sysmon,7,Image loaded (rule: ImageLoad),"Image loaded:
RuleName: technique_id=T1055,technique_name=Process Injection
UtcTime: 2025-01-04 11:17:31.095
ProcessGuid: {cc4d60af-18ca-6779-bc47-000000000900}
ProcessId: 2736
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ImageLoaded: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\clr.dll
FileVersion: 4.8.9282.0 built by: NET481REL1LAST_C
Description: Microsoft .NET Runtime Common Language Runtime - WorkStation
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: clr.dll
Hashes: SHA1=B12C4496FBB3EC12B183E79E38EB456482F4D49C,MD5=1911979D17F27BADA24BD6A42F93D43F,SHA256=707564FC98C58247D088183731C2E5A0F51923D6D9A94646B0F2158EB5704DF4,IMPHASH=01E0958B232430E87E27DC8010111684
Signed: true
Signature: Microsoft Corporation
SignatureStatus: Valid
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:17:30,Microsoft-Windows-Sysmon,7,Image loaded (rule: ImageLoad),"Image loaded:
RuleName: technique_id=T1055,technique_name=Process Injection
UtcTime: 2025-01-04 11:17:30.782
ProcessGuid: {cc4d60af-18ca-6779-bc47-000000000900}
ProcessId: 2736
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ImageLoaded: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscoreei.dll
FileVersion: 4.8.9093.0 built by: NET481REL1LAST_C
Description: Microsoft .NET Runtime Execution Engine
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: mscoreei.dll
Hashes: SHA1=2186F29C0312A9BE5B9D08BD3A95DFC14A7BB0A4,MD5=89AB48AC59F9E5302E10A6A2ED5E9F9E,SHA256=791E1A6F0C1024B2AC8142F0D85B25A7510B57606EF2D903289BE76970ADE9DD,IMPHASH=BDAAD270BEE58C9A3A7622CD1CA3EF79
Signed: true
Signature: Microsoft Corporation
SignatureStatus: Valid
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:17:30,Microsoft-Windows-Sysmon,7,Image loaded (rule: ImageLoad),"Image loaded:
RuleName: technique_id=T1055,technique_name=Process Injection
UtcTime: 2025-01-04 11:17:30.735
ProcessGuid: {cc4d60af-18ca-6779-bc47-000000000900}
ProcessId: 2736
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ImageLoaded: C:\Windows\System32\mscoree.dll
FileVersion: 10.0.19041.1 (WinBuild.160101.0800)
Description: Microsoft .NET Runtime Execution Engine
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: mscoree.dll
Hashes: SHA1=CFEF8F0BA040939B87B74F101970A6BBEB5DA15F,MD5=D5971EF71DE1BDD46D537203ABFCC756,SHA256=8828DE042D008783BA5B31C82935A3ED38D5996927C3399B3E1FC6FE723FC84E,IMPHASH=65F23EFA1EB51A5DAAB399BFAA840074
Signed: true
Signature: Microsoft Windows
SignatureStatus: Valid
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:17:30,Microsoft-Windows-Sysmon,10,Process accessed (rule: ProcessAccess),"Process accessed:
RuleName: technique_id=T1055.001,technique_name=Dynamic-link Library Injection
UtcTime: 2025-01-04 11:17:30.298
SourceProcessGUID: {cc4d60af-138c-6779-1147-000000000900}
SourceProcessId: 9076
SourceThreadId: 9696
SourceImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetProcessGUID: {cc4d60af-18ca-6779-bc47-000000000900}
TargetProcessId: 2736
TargetImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
GrantedAccess: 0x1FFFFF
CallTrace: C:\Windows\SYSTEM32\ntdll.dll+9ee04|C:\Windows\System32\KERNELBASE.dll+53715|C:\Windows\System32\KERNELBASE.dll+50756|C:\Windows\System32\KERNEL32.DLL+1cef4|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\acc30bc70b54b35ac1a841482f4edefb\System.ni.dll+3512f6|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\acc30bc70b54b35ac1a841482f4edefb\System.ni.dll+2b3c49|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\acc30bc70b54b35ac1a841482f4edefb\System.ni.dll+2b35b9|UNKNOWN(00007FFB79B8BD95)
SourceUser: DESKTOP-Q6SIUBL\xxx
TargetUser: DESKTOP-Q6SIUBL\xxx"
